date,State,daily_vaccinations,day,month,year
22-09-2021,Utah,7428,22,9,2021
23-09-2021,Utah,8002,23,9,2021
24-09-2021,Utah,8059,24,9,2021
25-09-2021,Utah,6577,25,9,2021
26-09-2021,Utah,6579,26,9,2021
27-09-2021,Utah,6573,27,9,2021
28-09-2021,Utah,5837,28,9,2021
29-09-2021,Utah,5822,29,9,2021
30-09-2021,Utah,5155,30,9,2021
01-10-2021,Utah,5123,1,10,2021
02-10-2021,Utah,5093,2,10,2021
03-10-2021,Utah,5079,3,10,2021
04-10-2021,Utah,5075,4,10,2021
05-10-2021,Utah,7017,5,10,2021
06-10-2021,Utah,8983,6,10,2021
07-10-2021,Utah,9336,7,10,2021
08-10-2021,Utah,9594,8,10,2021
09-10-2021,Utah,11475,9,10,2021
10-10-2021,Utah,11475,10,10,2021
11-10-2021,Utah,11479,11,10,2021
12-10-2021,Utah,8481,12,10,2021
13-10-2021,Utah,7838,13,10,2021
14-10-2021,Utah,9193,14,10,2021
15-10-2021,Utah,11341,15,10,2021
16-10-2021,Utah,8423,16,10,2021
17-10-2021,Utah,8427,17,10,2021
18-10-2021,Utah,8439,18,10,2021
19-10-2021,Utah,8461,19,10,2021
20-10-2021,Utah,10205,20,10,2021
21-10-2021,Utah,9308,21,10,2021
22-10-2021,Utah,7081,22,10,2021
23-10-2021,Utah,8172,23,10,2021
24-10-2021,Utah,8173,24,10,2021
25-10-2021,Utah,8161,25,10,2021
26-10-2021,Utah,9624,26,10,2021
27-10-2021,Utah,6440,27,10,2021
28-10-2021,Utah,6066,28,10,2021
29-10-2021,Utah,4533,29,10,2021
30-10-2021,Utah,8290,30,10,2021
31-10-2021,Utah,8323,31,10,2021
01-11-2021,Utah,8320,1,11,2021
02-11-2021,Utah,8254,2,11,2021
03-11-2021,Utah,10886,3,11,2021
04-11-2021,Utah,12192,4,11,2021
05-11-2021,Utah,14379,5,11,2021
06-11-2021,Utah,11498,6,11,2021
07-11-2021,Utah,11490,7,11,2021
08-11-2021,Utah,11554,8,11,2021
09-11-2021,Utah,16049,9,11,2021
10-11-2021,Utah,14382,10,11,2021
11-11-2021,Utah,12982,11,11,2021
12-11-2021,Utah,11713,12,11,2021
13-11-2021,Utah,9739,13,11,2021
14-11-2021,Utah,9749,14,11,2021
15-11-2021,Utah,9695,15,11,2021
16-11-2021,Utah,3776,16,11,2021
17-11-2021,Utah,11441,17,11,2021
18-11-2021,Utah,13514,18,11,2021
19-11-2021,Utah,17387,19,11,2021
20-11-2021,Utah,20875,20,11,2021
21-11-2021,Utah,20866,21,11,2021
22-11-2021,Utah,20861,22,11,2021
23-11-2021,Utah,21004,23,11,2021
24-11-2021,Utah,12368,24,11,2021
25-11-2021,Utah,9770,25,11,2021
26-11-2021,Utah,5371,26,11,2021
27-11-2021,Utah,2301,27,11,2021
28-11-2021,Utah,2689,28,11,2021
29-11-2021,Utah,3108,29,11,2021
30-11-2021,Utah,2966,30,11,2021
01-12-2021,Utah,16995,1,12,2021
02-12-2021,Utah,16597,2,12,2021
03-12-2021,Utah,19868,3,12,2021
04-12-2021,Utah,19478,4,12,2021
05-12-2021,Utah,19100,5,12,2021
06-12-2021,Utah,18688,6,12,2021
07-12-2021,Utah,23810,7,12,2021
08-12-2021,Utah,14156,8,12,2021
09-12-2021,Utah,17482,9,12,2021
10-12-2021,Utah,13811,10,12,2021
11-12-2021,Utah,19974,11,12,2021
12-12-2021,Utah,19957,12,12,2021
13-12-2021,Utah,19945,13,12,2021
14-12-2021,Utah,17008,14,12,2021
15-12-2021,Utah,14843,15,12,2021
16-12-2021,Utah,17036,16,12,2021
17-12-2021,Utah,19821,17,12,2021
18-12-2021,Utah,13650,18,12,2021
19-12-2021,Utah,13635,19,12,2021
20-12-2021,Utah,13638,20,12,2021
21-12-2021,Utah,13812,21,12,2021
22-12-2021,Utah,15087,22,12,2021
23-12-2021,Utah,11807,23,12,2021
24-12-2021,Utah,9496,24,12,2021
25-12-2021,Utah,9968,25,12,2021
26-12-2021,Utah,10452,26,12,2021
27-12-2021,Utah,10946,27,12,2021
28-12-2021,Utah,13277,28,12,2021
29-12-2021,Utah,10825,29,12,2021
30-12-2021,Utah,11077,30,12,2021
31-12-2021,Utah,11498,31,12,2021
01-01-2022,Utah,11919,1,1,2022
